event_id,context_version,context_id,context_source,context_type,context_timestamp,subject_id,subject_type,content_task,content_url,run_id,run_source,run_type,run_pipelineName,run_url,run_outcome,run_errors
02a4f017-3c96-417c-ad2b-ab7bdff8a983,0.0.1,11d6d233-74b4-4204-8f8d-e4b5e95b1e24,/dev/userC/,dev.simulated_events.taskRun.started,2023-04-04 22:31:54.815506,58ac9d38-3366-4077-b68a-92036bacbb1d,taskRun,task3,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun3,de61c0ba-7cf0-4143-9430-c10a70a40df0,/dev/userC/,taskRun,pipeline4,https://api.example_system.com/namespace/pipeline4,,
091e8d94-0b2b-42f2-b8d5-83276b736c65,0.0.1,11d6d233-74b4-4204-8f8d-e4b5e95b1e24,/dev/userC/,dev.simulated_events.taskRun.finished,2023-04-04 22:34:24.892691,58ac9d38-3366-4077-b68a-92036bacbb1d,taskRun,task3,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun3,de61c0ba-7cf0-4143-9430-c10a70a40df0,/dev/userC/,taskRun,pipeline4,https://api.example_system.com/namespace/pipeline4,error,Invalid input param 123
759691d0-b59d-4e80-a6a8-72483402c77b,0.1.0,2aab35a5-e56b-494f-8bed-fa6847aeae44,/prod/userC/,prod.simulated_events.pipelineRun.queued,2023-04-04 22:31:54.816143,aeadd676-229d-45ab-9dcd-a43d9d19c70f,pipelineRun,task3,/apis/userC.prod/veta/namespaces/default/pipelineRuns/pipelineRun3,f7588721-6cdd-420f-a71d-51fa828e1ee7,/prod/userC/,pipelineRun,pipeline4,https://api.example_system.com/namespace/pipeline4,,
e4122a6d-b373-492c-81db-3cdd0428a65e,0.1.0,2aab35a5-e56b-494f-8bed-fa6847aeae44,/prod/userC/,prod.simulated_events.pipelineRun.started,2023-04-04 22:33:49.562297,aeadd676-229d-45ab-9dcd-a43d9d19c70f,pipelineRun,task3,/apis/userC.prod/veta/namespaces/default/pipelineRuns/pipelineRun3,f7588721-6cdd-420f-a71d-51fa828e1ee7,/prod/userC/,pipelineRun,pipeline4,https://api.example_system.com/namespace/pipeline4,,
ea5dbaf2-3789-42d8-b9a6-02f59e9198b1,0.1.0,2aab35a5-e56b-494f-8bed-fa6847aeae44,/prod/userC/,prod.simulated_events.pipelineRun.finished,2023-04-04 22:35:28.776097,aeadd676-229d-45ab-9dcd-a43d9d19c70f,pipelineRun,task3,/apis/userC.prod/veta/namespaces/default/pipelineRuns/pipelineRun3,f7588721-6cdd-420f-a71d-51fa828e1ee7,/prod/userC/,pipelineRun,pipeline4,https://api.example_system.com/namespace/pipeline4,success,
5e872ff1-39c1-4ae9-8539-30eac8b605b0,0.0.2,330f4cee-6429-4c55-99f4-41a974090e3c,/staging/userC/,staging.simulated_events.pipelineRun.queued,2023-04-04 22:31:54.816979,9ef68692-d64a-4a97-a822-084fb588cde5,pipelineRun,task2,/apis/userC.staging/veta/namespaces/default/pipelineRuns/pipelineRun1,6c2c1bd1-011d-4573-a3be-5e88984d3150,/staging/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
bdaae3d4-a5ec-4872-8f03-a8abc145c9e1,0.0.2,330f4cee-6429-4c55-99f4-41a974090e3c,/staging/userC/,staging.simulated_events.pipelineRun.started,2023-04-04 22:33:05.040324,9ef68692-d64a-4a97-a822-084fb588cde5,pipelineRun,task2,/apis/userC.staging/veta/namespaces/default/pipelineRuns/pipelineRun1,6c2c1bd1-011d-4573-a3be-5e88984d3150,/staging/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
018469cd-5996-428b-b9ef-e19a437f9862,0.0.2,330f4cee-6429-4c55-99f4-41a974090e3c,/staging/userC/,staging.simulated_events.pipelineRun.finished,2023-04-04 22:34:57.815320,9ef68692-d64a-4a97-a822-084fb588cde5,pipelineRun,task2,/apis/userC.staging/veta/namespaces/default/pipelineRuns/pipelineRun1,6c2c1bd1-011d-4573-a3be-5e88984d3150,/staging/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,success,
4261ea8c-29c6-4526-bdb2-15b2bbbdf923,0.1.0,dfec1b87-0ded-432a-8b63-4ab6de5a0f13,/staging/userA/,staging.simulated_events.taskRun.started,2023-04-04 22:31:54.817850,ded057f0-512d-4d1f-b876-7ce313895f39,taskRun,task2,/apis/userA.staging/veta/namespaces/default/taskRuns/taskRun1,5e76ccb2-9075-495e-8590-ec07374c88ca,/staging/userA/,taskRun,pipeline4,https://api.example_system.com/namespace/pipeline4,,
232e4d82-3d40-4c57-afa4-fcb217b6a35b,0.1.0,dfec1b87-0ded-432a-8b63-4ab6de5a0f13,/staging/userA/,staging.simulated_events.taskRun.finished,2023-04-04 22:33:52.409131,ded057f0-512d-4d1f-b876-7ce313895f39,taskRun,task2,/apis/userA.staging/veta/namespaces/default/taskRuns/taskRun1,5e76ccb2-9075-495e-8590-ec07374c88ca,/staging/userA/,taskRun,pipeline4,https://api.example_system.com/namespace/pipeline4,success,
e4dba5c5-773d-4527-af99-4a9c4e3016ff,0.0.2,f6745600-c5bd-42c1-b8d7-10f38b6a0c57,/staging/userC/,staging.simulated_events.taskRun.started,2023-04-04 22:31:54.818370,0b39ebed-e92d-41d6-9b0c-ddb8813e4623,taskRun,task2,/apis/userC.staging/veta/namespaces/default/taskRuns/taskRun2,02095c69-6dba-4032-a2c9-91be58a49d3c,/staging/userC/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,,
897f8bdc-e9cc-4985-be61-80a0e23c32ce,0.0.2,f6745600-c5bd-42c1-b8d7-10f38b6a0c57,/staging/userC/,staging.simulated_events.taskRun.finished,2023-04-04 22:33:19.843147,0b39ebed-e92d-41d6-9b0c-ddb8813e4623,taskRun,task2,/apis/userC.staging/veta/namespaces/default/taskRuns/taskRun2,02095c69-6dba-4032-a2c9-91be58a49d3c,/staging/userC/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,error,Timeout during execution
777152c1-d625-4506-89a9-ca4eeb1f9da1,0.0.2,7377f62d-f6d0-4487-99f6-e905caeb07d7,/staging/userC/,staging.simulated_events.taskRun.started,2023-04-04 22:31:55.869224,029c3b42-1e51-4977-8182-6518a22a5c91,taskRun,task3,/apis/userC.staging/veta/namespaces/default/taskRuns/taskRun2,e4ad3740-9753-4c36-89ba-27bbcafe1959,/staging/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
0c37f70e-9fa3-4f56-ad1a-b2a6556ebdcf,0.0.2,7377f62d-f6d0-4487-99f6-e905caeb07d7,/staging/userC/,staging.simulated_events.taskRun.finished,2023-04-04 22:34:05.268633,029c3b42-1e51-4977-8182-6518a22a5c91,taskRun,task3,/apis/userC.staging/veta/namespaces/default/taskRuns/taskRun2,e4ad3740-9753-4c36-89ba-27bbcafe1959,/staging/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,success,
edd012e3-0368-4463-ab9f-1d32179b08ac,0.0.2,9835e590-f00b-4846-9adc-1a1522fbeba9,/staging/userC/,staging.simulated_events.pipelineRun.started,2023-04-04 22:31:55.869805,f7f0bd2b-af8f-4e2e-991b-c6fee9924787,pipelineRun,task2,/apis/userC.staging/veta/namespaces/default/pipelineRuns/pipelineRun3,545dcb6c-cf3f-41a6-b463-316b81c3e5b7,/staging/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
099358f8-4866-479d-8016-5bd5bb81fd99,0.0.2,9835e590-f00b-4846-9adc-1a1522fbeba9,/staging/userC/,staging.simulated_events.pipelineRun.finished,2023-04-04 22:34:01.095524,f7f0bd2b-af8f-4e2e-991b-c6fee9924787,pipelineRun,task2,/apis/userC.staging/veta/namespaces/default/pipelineRuns/pipelineRun3,545dcb6c-cf3f-41a6-b463-316b81c3e5b7,/staging/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,error,pipelineRun cancelled by user
7b0808b9-6b8b-44ae-96ad-8ccd9d9553a3,0.1.0,866012e1-ccda-4bf1-bdaa-4a7677f18d7e,/dev/userC/,dev.simulated_events.pipelineRun.queued,2023-04-04 22:31:55.870306,3d2c5708-a9c6-4240-b514-a6a1aeb86357,pipelineRun,task3,/apis/userC.dev/veta/namespaces/default/pipelineRuns/pipelineRun2,fe0a3a62-d400-4207-94c2-41994cac7020,/dev/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
2e4eea40-c435-496a-b4fe-2d81b4f3c39e,0.1.0,866012e1-ccda-4bf1-bdaa-4a7677f18d7e,/dev/userC/,dev.simulated_events.pipelineRun.started,2023-04-04 22:34:00.115775,3d2c5708-a9c6-4240-b514-a6a1aeb86357,pipelineRun,task3,/apis/userC.dev/veta/namespaces/default/pipelineRuns/pipelineRun2,fe0a3a62-d400-4207-94c2-41994cac7020,/dev/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
9058b480-bdda-49d4-8674-c658bfaba91b,0.1.0,866012e1-ccda-4bf1-bdaa-4a7677f18d7e,/dev/userC/,dev.simulated_events.pipelineRun.finished,2023-04-04 22:35:28.835462,3d2c5708-a9c6-4240-b514-a6a1aeb86357,pipelineRun,task3,/apis/userC.dev/veta/namespaces/default/pipelineRuns/pipelineRun2,fe0a3a62-d400-4207-94c2-41994cac7020,/dev/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,error,Invalid input param 123
6d16f3a7-4788-4753-8eae-fe14b8ecba6f,0.1.0,8238ebd2-7464-49f3-991b-85c1d4e07a85,/dev/userC/,dev.simulated_events.taskRun.started,2023-04-04 22:31:55.871205,addd8dba-7b89-4ad5-9e50-dbcd932bcf20,taskRun,task3,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun1,ccde89e1-7dfc-417e-8e7c-7cd6bae2f6e4,/dev/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
0f077d8e-2ebe-44ff-986e-db8a826d5e23,0.1.0,8238ebd2-7464-49f3-991b-85c1d4e07a85,/dev/userC/,dev.simulated_events.taskRun.finished,2023-04-04 22:33:33.821777,addd8dba-7b89-4ad5-9e50-dbcd932bcf20,taskRun,task3,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun1,ccde89e1-7dfc-417e-8e7c-7cd6bae2f6e4,/dev/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,failure,Unit tests failed
e60b6d8a-4d87-4a9a-a107-9fca0ab998e3,0.0.1,eeb22fb9-7ca8-4d23-a27f-6b3593cdce2c,/staging/userB/,staging.simulated_events.taskRun.started,2023-04-04 22:31:55.871628,4e637785-9e66-4c83-b3bf-8f2d9c087c4f,taskRun,task3,/apis/userB.staging/veta/namespaces/default/taskRuns/taskRun1,093b44f6-2c83-4dc7-9b36-095f96f19e3e,/staging/userB/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,,
90c7daa2-5b43-405a-a5ea-a99ee2203f2c,0.0.1,eeb22fb9-7ca8-4d23-a27f-6b3593cdce2c,/staging/userB/,staging.simulated_events.taskRun.finished,2023-04-04 22:33:16.875895,4e637785-9e66-4c83-b3bf-8f2d9c087c4f,taskRun,task3,/apis/userB.staging/veta/namespaces/default/taskRuns/taskRun1,093b44f6-2c83-4dc7-9b36-095f96f19e3e,/staging/userB/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,success,
ec2ac172-61fc-482a-9ad4-64c41a673da7,0.0.2,7ab90ffc-cb16-408d-9ade-69d8b9282c1e,/staging/userC/,staging.simulated_events.taskRun.started,2023-04-04 22:31:56.875597,d7b7b10d-7ae9-4b66-ae27-465e41d50946,taskRun,task2,/apis/userC.staging/veta/namespaces/default/taskRuns/taskRun1,68318373-6513-4ddb-9a53-fd460aa032cc,/staging/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
a0109190-1a22-4f19-8c76-d06f32699e73,0.0.2,7ab90ffc-cb16-408d-9ade-69d8b9282c1e,/staging/userC/,staging.simulated_events.taskRun.finished,2023-04-04 22:34:24.208680,d7b7b10d-7ae9-4b66-ae27-465e41d50946,taskRun,task2,/apis/userC.staging/veta/namespaces/default/taskRuns/taskRun1,68318373-6513-4ddb-9a53-fd460aa032cc,/staging/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,success,
e6c0e986-b88e-4b4b-a248-62dd461f21b0,0.0.1,2f6d9b94-9ad3-48ea-ac8a-11f529193d76,/prod/userC/,prod.simulated_events.taskRun.started,2023-04-04 22:31:56.876165,626401de-def6-449d-ac2a-79f1a565accc,taskRun,task3,/apis/userC.prod/veta/namespaces/default/taskRuns/taskRun1,a706fc07-0e34-4ed6-8576-d31c8449826e,/prod/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
7645d963-7f0e-4524-b6b4-62e15bc4cf86,0.0.1,2f6d9b94-9ad3-48ea-ac8a-11f529193d76,/prod/userC/,prod.simulated_events.taskRun.finished,2023-04-04 22:34:18.176551,626401de-def6-449d-ac2a-79f1a565accc,taskRun,task3,/apis/userC.prod/veta/namespaces/default/taskRuns/taskRun1,a706fc07-0e34-4ed6-8576-d31c8449826e,/prod/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,success,
14a67603-7209-40cb-addd-1f3fa8401c94,0.1.0,a7b280bc-02a5-4dce-8ef9-9ac88e0a9e5b,/dev/userC/,dev.simulated_events.taskRun.started,2023-04-04 22:31:56.876596,1ecfcba9-5e4b-406e-831d-560872a4f265,taskRun,task2,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun1,a5ceda6d-25e8-4d5b-8ce2-8edfb9b34f49,/dev/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
cd785a92-20ea-417e-87ec-e2ba665ef003,0.1.0,a7b280bc-02a5-4dce-8ef9-9ac88e0a9e5b,/dev/userC/,dev.simulated_events.taskRun.finished,2023-04-04 22:33:47.141769,1ecfcba9-5e4b-406e-831d-560872a4f265,taskRun,task2,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun1,a5ceda6d-25e8-4d5b-8ce2-8edfb9b34f49,/dev/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,error,Unknown error
c970996b-5600-4dc0-8a18-0828f51db2d6,0.0.2,5540fa57-d65d-4d19-a989-54dd71384e14,/prod/userA/,prod.simulated_events.pipelineRun.queued,2023-04-04 22:31:56.877036,93768411-fd91-4c25-af2e-f0e7bafe9d30,pipelineRun,task2,/apis/userA.prod/veta/namespaces/default/pipelineRuns/pipelineRun3,73cf5abd-04d6-4a21-9f61-eaf4c5e80224,/prod/userA/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
184a58d5-d964-4da0-9a48-61ef2d29fe48,0.0.2,5540fa57-d65d-4d19-a989-54dd71384e14,/prod/userA/,prod.simulated_events.pipelineRun.started,2023-04-04 22:34:25.550744,93768411-fd91-4c25-af2e-f0e7bafe9d30,pipelineRun,task2,/apis/userA.prod/veta/namespaces/default/pipelineRuns/pipelineRun3,73cf5abd-04d6-4a21-9f61-eaf4c5e80224,/prod/userA/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
d9c7cbeb-e64d-494d-b30d-23a17354b319,0.0.2,5540fa57-d65d-4d19-a989-54dd71384e14,/prod/userA/,prod.simulated_events.pipelineRun.finished,2023-04-04 22:36:19.490863,93768411-fd91-4c25-af2e-f0e7bafe9d30,pipelineRun,task2,/apis/userA.prod/veta/namespaces/default/pipelineRuns/pipelineRun3,73cf5abd-04d6-4a21-9f61-eaf4c5e80224,/prod/userA/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,failure,Unit tests failed
3d5e0b8a-5b12-4d03-a61c-d8eb1c15f7ea,0.1.0,599d7a3b-26b3-4583-a037-6753efa2c2c2,/dev/userC/,dev.simulated_events.pipelineRun.queued,2023-04-04 22:31:56.877925,c59171e0-a63b-4161-a7c0-9e5b251ab34e,pipelineRun,task3,/apis/userC.dev/veta/namespaces/default/pipelineRuns/pipelineRun2,20699f02-2c4b-42d6-a38c-158615d025a7,/dev/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
41e874e7-f372-481a-970a-4011b3fc4c33,0.1.0,599d7a3b-26b3-4583-a037-6753efa2c2c2,/dev/userC/,dev.simulated_events.pipelineRun.started,2023-04-04 22:34:06.824696,c59171e0-a63b-4161-a7c0-9e5b251ab34e,pipelineRun,task3,/apis/userC.dev/veta/namespaces/default/pipelineRuns/pipelineRun2,20699f02-2c4b-42d6-a38c-158615d025a7,/dev/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
d03e0218-bfae-4fb4-b20a-76c58a293b69,0.1.0,599d7a3b-26b3-4583-a037-6753efa2c2c2,/dev/userC/,dev.simulated_events.pipelineRun.finished,2023-04-04 22:35:16.832728,c59171e0-a63b-4161-a7c0-9e5b251ab34e,pipelineRun,task3,/apis/userC.dev/veta/namespaces/default/pipelineRuns/pipelineRun2,20699f02-2c4b-42d6-a38c-158615d025a7,/dev/userC/,pipelineRun,pipeline3,https://api.example_system.com/namespace/pipeline3,success,
98ac0df6-83eb-4596-9e13-0a2512592457,0.1.0,56f6764b-82fb-49e3-83de-bb1716428f91,/dev/userA/,dev.simulated_events.taskRun.started,2023-04-04 22:31:57.829651,09b7c53d-2438-4aab-b2a0-4d894b11d321,taskRun,task1,/apis/userA.dev/veta/namespaces/default/taskRuns/taskRun2,f62d980e-f2db-420f-a785-ec3ccab79f88,/dev/userA/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,,
d2cd5bce-a03a-4d1e-857c-b6aea01415d5,0.1.0,56f6764b-82fb-49e3-83de-bb1716428f91,/dev/userA/,dev.simulated_events.taskRun.finished,2023-04-04 22:33:28.066146,09b7c53d-2438-4aab-b2a0-4d894b11d321,taskRun,task1,/apis/userA.dev/veta/namespaces/default/taskRuns/taskRun2,f62d980e-f2db-420f-a785-ec3ccab79f88,/dev/userA/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,failure,Unit tests failed
957191e7-7b5a-4c15-bfc1-2ea27b5c8dd5,0.0.2,3b01a0f5-aee6-4a17-b58a-788bda0de657,/dev/userB/,dev.simulated_events.taskRun.started,2023-04-04 22:31:57.830280,add46a48-d579-4f72-aa3d-aeb6f208d94f,taskRun,task2,/apis/userB.dev/veta/namespaces/default/taskRuns/taskRun1,d36f700b-53aa-4e19-b274-cd590f9581b0,/dev/userB/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,,
a118f3e7-ce5d-4d71-ab9d-bbde778fde54,0.0.2,3b01a0f5-aee6-4a17-b58a-788bda0de657,/dev/userB/,dev.simulated_events.taskRun.finished,2023-04-04 22:33:51.275974,add46a48-d579-4f72-aa3d-aeb6f208d94f,taskRun,task2,/apis/userB.dev/veta/namespaces/default/taskRuns/taskRun1,d36f700b-53aa-4e19-b274-cd590f9581b0,/dev/userB/,taskRun,pipeline2,https://api.example_system.com/namespace/pipeline2,error,pipelineRun cancelled by user
310f0279-adb9-40fc-8102-16fe1071e81c,0.0.1,8fc3924d-2889-4bdd-ab73-79813f292661,/dev/userC/,dev.simulated_events.taskRun.started,2023-04-04 22:31:57.830718,4096229c-b0bf-4e56-a141-166120a6ad72,taskRun,task3,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun2,fd22cf65-c268-4698-aa17-2ecf39e82ad7,/dev/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
8c86d486-302d-4679-8255-7bf76e9a224d,0.0.1,8fc3924d-2889-4bdd-ab73-79813f292661,/dev/userC/,dev.simulated_events.taskRun.finished,2023-04-04 22:33:58.660971,4096229c-b0bf-4e56-a141-166120a6ad72,taskRun,task3,/apis/userC.dev/veta/namespaces/default/taskRuns/taskRun2,fd22cf65-c268-4698-aa17-2ecf39e82ad7,/dev/userC/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,error,Unknown error
6d33b9c3-a61b-4ea8-993e-ccf8fce98cd6,0.1.0,2c5b6777-0254-4036-b93c-6f868f925dec,/staging/userC/,staging.simulated_events.pipelineRun.started,2023-04-04 22:31:57.831144,13530f3c-4e15-4e5f-8ffb-365e30f18bbd,pipelineRun,task3,/apis/userC.staging/veta/namespaces/default/pipelineRuns/pipelineRun2,d4f00eed-5b48-4925-a72c-12397c6bb83a,/staging/userC/,pipelineRun,pipeline2,https://api.example_system.com/namespace/pipeline2,,
b8371f11-0c9b-4d05-b593-a054fe105caf,0.1.0,2c5b6777-0254-4036-b93c-6f868f925dec,/staging/userC/,staging.simulated_events.pipelineRun.finished,2023-04-04 22:34:02.392349,13530f3c-4e15-4e5f-8ffb-365e30f18bbd,pipelineRun,task3,/apis/userC.staging/veta/namespaces/default/pipelineRuns/pipelineRun2,d4f00eed-5b48-4925-a72c-12397c6bb83a,/staging/userC/,pipelineRun,pipeline2,https://api.example_system.com/namespace/pipeline2,error,Unknown error
57e83978-5a46-4bfb-bc25-e3e23f27c432,0.0.2,5551d9a6-4e8e-4c7e-936d-7a163384a3f3,/prod/userA/,prod.simulated_events.taskRun.started,2023-04-04 22:31:57.831578,a037b306-e9c8-4897-801e-74cc16581255,taskRun,task3,/apis/userA.prod/veta/namespaces/default/taskRuns/taskRun2,e008b53c-d624-4062-b007-ef6a50c6c613,/prod/userA/,taskRun,pipeline3,https://api.example_system.com/namespace/pipeline3,,
